GSANUM,PI,PBAL,OBAL,RATE,CITY,STATE,ZIP,GSANUM,UNITS,LIEN,FDUEDATE,MDATE,ODATE,ASOFDATE,OFICO,EMPLOY,RTERM,ATERM,OTERM,GSANUM,PPOTERM,AGE,ARMFLAG,BALLFLAG,IOFLAG,IOTERM,GSOLTV,GSCOLTV,MTM_OCCLIT,GSANUM,MTM_PROPLIT,MTM_PURPLIT,MTM_PRODLIT,MTM_DOCLIT
5013992,362.36,34163.6,34200,12.4,Charlotte,NC,28269,5013992,1,2,7/1/2006,6/1/2021,4/24/2006,10/1/2006,650,Y,176,356,180,5013992,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5013992,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5013993,544.67,54890.33,55000,11.5,Cumming,GA,30040,5013993,1,2,8/1/2006,7/1/2021,5/17/2006,10/1/2006,698,Y,177,354,180,5013993,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5013993,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
5013994,107.65,13974.38,14000,8.5,Stone Mountain,GA,30083,5013994,1,2,8/1/2006,7/1/2021,4/13/2006,10/1/2006,702,Y,177,357,180,5013994,0,3,FIXED,Y,N,0,10.37,90,OWNER OCCU,5013994,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
5013995,219.4,24950.13,25000,10,Powder Springs,GA,30127,5013995,1,2,8/1/2006,7/1/2021,5/11/2006,10/1/2006,629,Y,177,355,180,5013995,0,3,FIXED,Y,N,0,17.12,91.78,OWNER OCCU,5013995,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5013996,341.53,31787.61,32000,12.5,La Grange,GA,30240,5013996,1,2,7/1/2006,6/1/2021,4/22/2006,10/1/2006,637,Y,176,337,180,5013996,0,4,FIXED,Y,N,0,19.05,99.05,OWNER OCCU,5013996,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5013997,453.5,47929.04,48000,10.9,Ellenwood,GA,30294,5013997,1,2,7/1/2006,6/1/2021,4/26/2006,10/1/2006,649,Y,176,356,180,5013997,0,4,FIXED,Y,N,0,22.54,97.54,OWNER OCCU,5013997,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5013998,245.47,22981.61,23000,12.5,Atlanta,GA,30312,5013998,1,2,8/1/2006,7/1/2021,4/6/2006,10/1/2006,648,Y,177,357,180,5013998,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5013998,CONDO,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
5013999,643.65,60701.81,60750,12.4,Sugar Hill,GA,30518,5013999,1,2,8/1/2006,7/1/2021,5/2/2006,10/1/2006,621,Y,177,357,180,5013999,0,3,FIXED,Y,N,0,15,95,OWNER OCCU,5013999,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014000,311.23,29562.48,30200,12.025,Augusta,GA,30909,5014000,1,2,8/1/2006,7/1/2021,4/21/2006,10/1/2006,639,Y,177,304,180,5014000,0,3,FIXED,Y,N,0,19.74,99.51,OWNER OCCU,5014000,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014001,422.13,47396.23,47500,10.15,Richmond Hill,GA,31324,5014001,1,2,7/1/2006,6/1/2021,4/27/2006,10/1/2006,623,Y,176,355,180,5014001,0,4,FIXED,Y,N,0,16.96,94.74,OWNER OCCU,5014001,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014002,257.49,24778.55,24800,12.125,Savannah,GA,31419,5014002,1,2,8/1/2006,7/1/2021,4/21/2006,10/1/2006,636,Y,177,357,180,5014002,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014002,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014003,638.94,61862,62000,12.025,Apopka,FL,32712,5014003,1,2,8/1/2006,7/1/2021,5/3/2006,10/1/2006,647,Y,177,352,180,5014003,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014003,PUD,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
5014004,624.35,58454.61,58500,12.5,Longwood,FL,32779,5014004,1,2,8/1/2006,7/1/2021,2/17/2006,10/1/2006,625,Y,177,357,180,5014004,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014004,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014005,237.37,29439.41,29500,9,Orlando,FL,32837,5014005,1,2,8/1/2006,7/1/2021,5/9/2006,10/1/2006,676,Y,177,356,180,5014005,0,3,FIXED,Y,N,0,10,90,OWNER OCCU,5014005,PUD,CASHOUT REFI,FIXED BALLOON 30/15,NINA/NO DOC
5014006,857.1,89902.82,90000,11,Ryl Palm Bch,FL,33411,5014006,1,2,8/1/2006,7/1/2021,4/7/2006,10/1/2006,647,Y,177,357,180,5014006,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014006,PUD,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014007,520.09,49943.8,50000,12.15,Tampa,FL,33616,5014007,1,2,7/1/2006,6/1/2021,4/24/2006,10/1/2006,621,Y,176,356,180,5014007,0,4,FIXED,Y,N,0,26.04,94.84,OWNER OCCU,5014007,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014008,1778.7,182589.13,182775,11.275,Fort Myers,FL,33901,5014008,1,2,8/1/2006,7/1/2021,5/3/2006,10/1/2006,644,Y,177,357,180,5014008,0,3,FIXED,Y,N,0,25.21,89.58,OWNER OCCU,5014008,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
5014010,296.7,27778.42,27800,12.5,North Port,FL,34286,5014010,1,2,8/1/2006,7/1/2021,5/11/2006,10/1/2006,668,Y,177,357,180,5014010,0,3,FIXED,Y,N,0,19.58,92.82,OWNER OCCU,5014010,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014011,478.87,56836.59,56950,9.5,Winter Garden,FL,34787,5014011,1,2,7/1/2006,6/1/2021,3/15/2006,10/1/2006,711,Y,176,356,180,5014011,0,4,FIXED,Y,N,0,19.99,99.99,OWNER OCCU,5014011,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
5014012,424.2,41499.8,41550,11.9,Bessemer,AL,35022,5014012,1,2,7/1/2006,6/1/2021,5/4/2006,10/1/2006,646,Y,176,356,180,5014012,0,4,FIXED,Y,N,0,23.34,93.46,OWNER OCCU,5014012,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014013,270.18,25479.75,25500,12.4,Sylacauga,AL,35150,5014013,1,2,8/1/2006,7/1/2021,5/3/2006,10/1/2006,663,Y,177,357,180,5014013,0,3,FIXED,Y,N,0,9.66,86.93,OWNER OCCU,5014013,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
5014014,379.65,40952.26,41000,10.65,Mobile,AL,36606,5014014,1,2,8/1/2006,7/1/2021,4/25/2006,10/1/2006,621,Y,177,357,180,5014014,0,3,FIXED,Y,N,0,12.81,60.24,OWNER OCCU,5014014,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014015,337.19,31791.16,31825,12.4,Olive Branch,MS,38654,5014015,1,2,7/1/2006,6/1/2021,5/2/2006,10/1/2006,656,Y,176,356,180,5014015,0,4,FIXED,Y,N,0,23.75,99.99,OWNER OCCU,5014015,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014016,238.23,23444.13,23600,11.75,Forest,MS,39074,5014016,1,2,7/1/2006,6/1/2021,4/19/2006,10/1/2006,663,Y,176,340,180,5014016,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014016,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014017,527.68,51217.62,51300,12,Morral,OH,43337,5014017,1,2,7/1/2006,6/1/2021,3/29/2006,10/1/2006,669,Y,176,355,180,5014017,0,4,FIXED,Y,N,0,40.39,91.81,OWNER OCCU,5014017,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014018,466.84,44488.46,44550,12.25,Salesville,OH,43778,5014018,1,2,6/1/2006,5/1/2021,2/9/2006,10/1/2006,640,Y,175,355,180,5014018,0,5,FIXED,Y,N,0,23.57,95,OWNER OCCU,5014018,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NO RATIO
5014019,500.42,49466.26,50050,11.625,Willoughby Hills,OH,44094,5014019,1,2,6/1/2006,5/1/2021,1/31/2006,10/1/2006,678,Y,175,328,180,5014019,0,5,FIXED,Y,N,0,13,93,OWNER OCCU,5014019,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
5014020,742.44,81563.09,82000,10.375,Cleveland,OH,44131,5014020,1,2,6/1/2006,5/1/2021,1/23/2006,10/1/2006,661,Y,175,348,180,5014020,0,5,FIXED,Y,N,0,19.52,90,OWNER OCCU,5014020,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
5014021,723.77,75861.98,76000,11,Strongsville,OH,44136,5014021,1,2,6/1/2006,5/1/2021,2/20/2006,10/1/2006,736,Y,175,355,180,5014021,0,5,FIXED,Y,N,0,13.57,85,OWNER OCCU,5014021,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NINA/NO DOC
5014022,301.8,28760.2,28800,12.25,Township of Springfield,OH,44250,5014022,1,2,6/1/2006,5/1/2021,2/1/2006,10/1/2006,637,Y,175,355,180,5014022,0,5,FIXED,Y,N,0,20,100,OWNER OCCU,5014022,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014023,259.33,28289.93,28350,10.5,Youngstown,OH,44511,5014023,1,2,6/1/2006,5/1/2021,3/29/2006,10/1/2006,632,Y,175,355,180,5014023,0,5,FIXED,Y,N,0,35.44,99.98,OWNER OCCU,5014023,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014024,534.88,51924.1,52000,12,Township of Lykens,OH,44882,5014024,1,2,6/1/2006,5/1/2021,2/24/2006,10/1/2006,688,Y,175,355,180,5014024,0,5,FIXED,Y,N,0,20,100,OWNER OCCU,5014024,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014025,176.77,18168.7,18200,11.25,Hamilton,OH,45013,5014025,1,2,6/1/2006,5/1/2021,3/8/2006,10/1/2006,623,Y,175,355,180,5014025,0,5,FIXED,Y,N,0,15.83,94.96,OWNER OCCU,5014025,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014026,258.84,24665.85,24700,12.25,Bath Township,OH,45801,5014026,1,2,6/1/2006,5/1/2021,2/8/2006,10/1/2006,647,Y,175,355,180,5014026,0,5,FIXED,Y,N,0,19.99,99.99,OWNER OCCU,5014026,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
5014027,1358.48,129258.54,129400,12.275,Crown Point,IN,46307,5014027,1,2,7/1/2006,6/1/2021,5/3/2006,10/1/2006,626,Y,176,356,180,5014027,0,4,FIXED,Y,N,0,27.24,99.3,OWNER OCCU,5014027,PUD,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014028,198.35,19781.46,19800,11.65,Terre Haute,IN,47804,5014028,1,2,8/1/2006,7/1/2021,5/4/2006,10/1/2006,625,Y,177,357,180,5014028,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014028,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014029,287.66,27128.45,27150,12.4,Almont,MI,48003,5014029,1,2,8/1/2006,7/1/2021,5/2/2006,10/1/2006,631,Y,177,357,180,5014029,0,3,FIXED,Y,N,0,13.24,93.24,OWNER OCCU,5014029,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014030,290.3,27171.69,27200,12.5,Birmingham,MI,48009,5014030,1,2,7/1/2006,6/1/2021,5/6/2006,10/1/2006,660,Y,176,356,180,5014030,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014030,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
5014031,137.65,17270.68,17300,8.875,Eastpointe,MI,48021,5014031,1,2,8/1/2006,7/1/2021,4/3/2006,10/1/2006,621,Y,177,357,180,5014031,0,3,FIXED,Y,N,0,11.93,90.83,OWNER OCCU,5014031,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014032,215.95,24268.5,24300,10.15,Clinton Township,MI,48035,5014032,1,2,8/1/2006,7/1/2021,4/25/2006,10/1/2006,657,Y,177,357,180,5014032,0,3,FIXED,Y,N,0,22.09,99.09,OWNER OCCU,5014032,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014033,256.15,23975.02,24000,12.5,Clinton Township,MI,48036,5014033,1,2,7/1/2006,6/1/2021,5/12/2006,10/1/2006,641,Y,176,356,180,5014033,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014033,CONDO,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014034,250.65,23681.08,23700,12.375,Clinton Township,MI,48038,5014034,1,2,8/1/2006,7/1/2021,5/8/2006,10/1/2006,655,Y,177,357,180,5014034,0,3,FIXED,Y,N,0,10.97,99.89,OWNER OCCU,5014034,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014035,331.26,33417.6,33450,11.5,Clinton Township,MI,48038,5014035,1,2,8/1/2006,7/1/2021,4/17/2006,10/1/2006,636,Y,177,357,180,5014035,0,3,FIXED,Y,N,0,15,95,OWNER OCCU,5014035,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014036,606.89,58948.82,59000,12,Macomb twp.,MI,48042,5014036,1,2,8/1/2006,7/1/2021,5/3/2006,10/1/2006,626,Y,177,357,180,5014036,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014036,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014037,1849.71,184766.55,185000,11.625,New Baltimore,MI,48047,5014037,1,2,7/1/2006,6/1/2021,5/10/2006,10/1/2006,620,Y,176,356,180,5014037,0,4,FIXED,Y,N,0,25,85.09,OWNER OCCU,5014037,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014038,295.24,33943.71,34000,9.875,New Haven,MI,48048,5014038,1,2,8/1/2006,7/1/2021,4/13/2006,10/1/2006,623,Y,177,356,180,5014038,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014038,CONDO,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014039,271.63,29962.18,30000,10.375,Clyde Twp.,MI,48049,5014039,1,2,8/1/2006,7/1/2021,3/13/2006,10/1/2006,659,Y,177,357,180,5014039,0,3,FIXED,Y,N,0,17.65,97.65,OWNER OCCU,5014039,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014040,328.72,30746,30800,12.5,Roseville,MI,48066,5014040,1,2,7/1/2006,6/1/2021,4/20/2006,10/1/2006,646,Y,176,353,180,5014040,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014040,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014041,350.07,32765.86,32800,12.5,Roseville,MI,48066,5014041,1,2,7/1/2006,6/1/2021,5/10/2006,10/1/2006,652,Y,176,356,180,5014041,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014041,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014042,225.2,21078.03,21100,12.5,Madison Heights,MI,48071,5014042,1,2,7/1/2006,6/1/2021,3/22/2006,10/1/2006,626,Y,176,356,180,5014042,0,4,FIXED,Y,N,0,19.99,99.98,OWNER OCCU,5014042,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014043,631.82,59138.44,59200,12.5,Madison Heights,MI,48071,5014043,1,2,7/1/2006,6/1/2021,4/25/2006,10/1/2006,675,Y,176,356,180,5014043,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014043,CONDO,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014044,508.95,50951.69,51000,11.6,Royal Oak,MI,48073,5014044,1,2,8/1/2006,7/1/2021,4/7/2006,10/1/2006,625,Y,177,357,180,5014044,0,3,FIXED,Y,N,0,24.06,94.53,OWNER OCCU,5014044,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014045,384.22,35801.5,36000,12.5,Royal Oak,MI,48073,5014045,1,2,8/1/2006,7/1/2021,5/4/2006,10/1/2006,685,Y,177,340,180,5014045,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014045,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NO RATIO
5014046,322.6,35938.82,36000,10.25,Southfield,MI,48075,5014046,1,2,7/1/2006,6/1/2021,4/6/2006,10/1/2006,630,Y,176,356,180,5014046,0,4,FIXED,Y,N,0,20,92.78,OWNER OCCU,5014046,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014047,406.39,47138.85,47300,9.75,Southfield,MI,48076,5014047,1,2,8/1/2006,7/1/2021,3/3/2006,10/1/2006,620,Y,177,353,180,5014047,0,3,FIXED,Y,N,0,18.92,84.97,OWNER OCCU,5014047,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014048,224.13,20957.55,21000,12.5,Warren,MI,48088,5014048,1,2,8/1/2006,7/1/2021,5/18/2006,10/1/2006,690,Y,177,352,180,5014048,0,3,FIXED,Y,N,0,12.35,99.01,OWNER OCCU,5014048,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014049,166.5,15579.29,15600,12.5,Warren,MI,48089,5014049,1,2,8/1/2006,7/1/2021,5/12/2006,10/1/2006,650,Y,177,355,180,5014049,0,3,FIXED,Y,N,0,18.35,93.65,OWNER OCCU,5014049,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014050,324.21,30574.93,30600,12.4,Warren,MI,48092,5014050,1,2,8/1/2006,7/1/2021,4/20/2006,10/1/2006,633,Y,177,357,180,5014050,0,3,FIXED,Y,N,0,23.72,100,OWNER OCCU,5014050,CONDO,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014051,431.23,40731.38,40775,12.375,Warren,MI,48092,5014051,1,2,7/1/2006,6/1/2021,5/2/2006,10/1/2006,673,Y,176,356,180,5014051,0,4,FIXED,Y,N,0,20.01,100,OWNER OCCU,5014051,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014052,336.35,39940.48,40000,9.5,Warren,MI,48092,5014052,1,2,8/1/2006,7/1/2021,1/30/2006,10/1/2006,652,Y,177,357,180,5014052,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014052,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014053,352.2,32965.66,33000,12.5,Warren,MI,48093,5014053,1,2,7/1/2006,6/1/2021,5/9/2006,10/1/2006,656,Y,176,356,180,5014053,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014053,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014054,987.76,109861.17,110000,10.275,Washington,MI,48095,5014054,1,2,8/1/2006,7/1/2021,4/24/2006,10/1/2006,660,Y,177,357,180,5014054,0,3,FIXED,Y,N,0,19.64,93.16,OWNER OCCU,5014054,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NO RATIO
5014055,317.86,29968.07,30000,12.4,Belleville,MI,48111,5014055,1,2,7/1/2006,6/1/2021,3/3/2006,10/1/2006,658,Y,176,356,180,5014055,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014055,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014056,673.98,76697.21,76800,10,Belleville,MI,48111,5014056,1,2,8/1/2006,7/1/2021,3/22/2006,10/1/2006,647,Y,177,357,180,5014056,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014056,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014057,206.74,22572.79,22600,10.5,Melvindale,MI,48122,5014057,1,2,8/1/2006,7/1/2021,5/9/2006,10/1/2006,677,Y,177,357,180,5014057,0,3,FIXED,Y,N,0,18.99,94.96,OWNER OCCU,5014057,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014058,210.62,23967.87,24000,10,Dearborn,MI,48124,5014058,1,2,8/1/2006,7/1/2021,4/27/2006,10/1/2006,745,Y,177,357,180,5014058,0,3,FIXED,Y,N,0,17.14,88.57,OWNER OCCU,5014058,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NINA/NO DOC
5014059,300.97,28161.54,28200,12.5,Dearborn,MI,48126,5014059,1,2,7/1/2006,6/1/2021,4/25/2006,10/1/2006,624,Y,176,355,180,5014059,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014059,CONDO,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014060,212.87,20831.49,20850,11.9,Dearborn Heights,MI,48127,5014060,1,2,8/1/2006,7/1/2021,4/25/2006,10/1/2006,621,Y,177,357,180,5014060,0,3,FIXED,Y,N,0,15,95,OWNER OCCU,5014060,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014061,197.61,22967.54,23000,9.75,Lincoln Park,MI,48146,5014061,1,2,8/1/2006,7/1/2021,4/27/2006,10/1/2006,637,Y,177,357,180,5014061,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014061,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014062,366.77,34942.6,35000,12.25,Livonia,MI,48150,5014062,1,2,7/1/2006,6/1/2021,2/14/2006,10/1/2006,693,Y,176,354,180,5014062,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014062,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NO RATIO
5014063,320.18,29968.8,30000,12.5,Livonia,MI,48150,5014063,1,2,7/1/2006,6/1/2021,5/8/2006,10/1/2006,629,Y,176,356,180,5014063,0,4,FIXED,Y,N,0,18.75,98.75,OWNER OCCU,5014063,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014064,437.58,40968.17,41000,12.5,Livonia,MI,48152,5014064,1,2,8/1/2006,7/1/2021,5/11/2006,10/1/2006,645,Y,177,357,180,5014064,0,3,FIXED,Y,N,0,21.58,99.86,OWNER OCCU,5014064,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014065,273.24,26046.33,26075,12.25,Livonia,MI,48152,5014065,1,2,7/1/2006,6/1/2021,5/1/2006,10/1/2006,644,Y,176,356,180,5014065,0,4,FIXED,Y,N,0,19.68,99.99,OWNER OCCU,5014065,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014066,219.86,20584,20600,12.5,Livonia,MI,48152,5014066,1,2,8/1/2006,7/1/2021,4/25/2006,10/1/2006,637,Y,177,357,180,5014066,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014066,CONDO,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014067,268.34,34438.45,34500,8.625,Pinckney,MI,48169,5014067,1,2,8/1/2006,7/1/2021,3/31/2006,10/1/2006,638,Y,177,357,180,5014067,0,3,FIXED,Y,N,0,14.87,94.87,OWNER OCCU,5014067,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,FULL/ALT
5014068,467.46,43766.02,43800,12.5,Pinckney,MI,48169,5014068,1,2,8/1/2006,7/1/2021,3/7/2006,10/1/2006,625,Y,177,357,180,5014068,0,3,FIXED,Y,N,0,20,95.22,OWNER OCCU,5014068,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
5014070,398.12,40073.25,40125,11.525,Trenton,MI,48183,5014070,1,2,7/1/2006,6/1/2021,3/13/2006,10/1/2006,638,Y,176,356,180,5014070,0,4,FIXED,Y,N,0,19.99,99.98,OWNER OCCU,5014070,CONDO,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014071,419.05,44749.2,44800,10.775,Woodhaven,MI,48183,5014071,1,2,8/1/2006,7/1/2021,4/26/2006,10/1/2006,647,Y,177,357,180,5014071,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014071,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NO RATIO
5014072,1062.17,108192.26,108300,11.375,Westland,MI,48185,5014072,1,2,8/1/2006,7/1/2021,4/20/2006,10/1/2006,659,Y,177,357,180,5014072,0,3,FIXED,Y,N,0,34.94,88.39,OWNER OCCU,5014072,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
5014073,93.34,11956.1,12000,8.625,Westland,MI,48185,5014073,1,2,7/1/2006,6/1/2021,4/19/2006,10/1/2006,666,Y,176,354,180,5014073,0,4,FIXED,Y,N,0,9.42,89.42,OWNER OCCU,5014073,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
5014074,288.16,26971.93,27000,12.5,Westland,MI,48186,5014074,1,2,7/1/2006,6/1/2021,3/30/2006,10/1/2006,626,Y,176,356,180,5014074,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014074,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
5014075,251.11,23672.18,23700,12.4,Wyandotte,MI,48192,5014075,1,2,7/1/2006,6/1/2021,4/4/2006,10/1/2006,687,Y,176,355,180,5014075,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014075,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014076,550.71,51546.33,51600,12.5,Ypsilanti Township,MI,48197,5014076,1,2,7/1/2006,6/1/2021,4/19/2006,10/1/2006,657,Y,176,356,180,5014076,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014076,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
5014077,682.78,63908.48,63975,12.5,Detroit,MI,48214,5014077,1,2,7/1/2006,6/1/2021,5/5/2006,10/1/2006,621,Y,176,356,180,5014077,0,4,FIXED,Y,N,0,20,99.79,OWNER OCCU,5014077,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
5014078,171.07,16580.82,16600,12.025,Detroit,MI,48219,5014078,1,2,7/1/2006,6/1/2021,1/11/2006,10/1/2006,630,Y,176,356,180,5014078,0,4,FIXED,Y,N,0,20,100,OWNER OCCU,5014078,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
5014079,314.68,29676.1,29700,12.4,Detroit,MI,48219,5014079,1,2,8/1/2006,7/1/2021,4/13/2006,10/1/2006,679,Y,177,357,180,5014079,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014079,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
5014080,366.77,34971.27,35000,12.25,Detroit,MI,48221,5014080,1,2,8/1/2006,7/1/2021,2/27/2006,10/1/2006,649,Y,177,357,180,5014080,0,3,FIXED,Y,N,0,20,100,OWNER OCCU,5014080,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
