LOANSKEY,Original LTV,Sales Price,Original Appraisal,Mortgage Insurance Coverage,Mortgage Insurance Company,Lender Paid Flag,FICO at Origination,Documentation,Self Employed Flag,Product Category,Purpose,Property,LOANSKEY,Occupancy,Units,Scheduled Balance,Original Balance,Pledge Balance,Origination Date,First Pay Day,Maturity Date,Cut off Date,Gross Current Coupon Rate,Servicing Fee Rate,Master Servicing Fee Rate,LOANSKEY,LPMI Fee Rate,State,City,Zip,Interest Only Flag,Balloon Flag,Jumbo Flag,Original IO Term,Original Term,Original Amortization Term,Original PNI Paypent,Current PNI Payment,LOANSKEY,Times 30 Days Delinquent in last 12 months,Times 60 Days Delinquent,Times 90 Days Delinquent,Prepay Flag/Term,Lien Position,Originator,Primary Servicer,Index,Initial Rate Adjustment Period,Subsequent Rate Adjustment Period,Initial Payment Adjustmen Period,Subsequent Payment Adjustment Period,LOANSKEY,First Rate Adjustment Date,First Payment Adjustment Date,Initial Periodic Cap,Subsequent Periodic Cap,Life Cap,Margin,Max Rate,Months to Next Rate Adjustment,Months to Next Pay Adjustment,Servicing Step Up,Step up Servicing Rate
282236,80,708000,708000,0,No Insurance,N,704,Simply Signature,N,7 Year ARM,Purchase,Planned unit developments,282236,Primary,1,566196.23,566400,0,2/23/2005,4/1/2005,3/1/2035,1/1/2007,5.5,0.25,0.0018,282236,0,California,OCEANSIDE CA,92054,Y,N,Jumbo,84,360,276,2596,"2,595.07",282236,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282236,3/1/2012,4/1/2012,5,2,5,2.25,10.5,62,63,N,0
282237,45,0,2000000,0,No Insurance,N,803,Full Documentation,N,7 Year ARM,Cash-out Refinance,Single Family Residence,282237,Primary,1,898000,900000,0,3/5/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282237,0,California,MARINA DEL REY CA,90292,Y,N,Jumbo,84,360,276,3937.5,"3,928.75",282237,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282237,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282239,52.83,0,1060000,0,No Insurance,N,739,Reduced - No Income Verification,Y,7 Year ARM,Cash-out Refinance,Planned unit developments,282239,Primary,1,560000,560000,0,2/25/2005,4/1/2005,3/1/2035,1/1/2007,5.25,0.25,0.0018,282239,0,California,MISSION VIEJO CA,92692,Y,N,Jumbo,84,360,276,2450,"2,450.00",282239,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282239,3/1/2012,4/1/2012,5,2,5,2.25,10.25,62,63,N,0
282241,69.99,962218,962218,0,No Insurance,N,670,Simply Signature,N,7 Year ARM,Purchase,Planned unit developments,282241,Primary,1,667197.31,673500,0,2/18/2005,4/1/2005,3/1/2035,1/1/2007,5.125,0.25,0.0018,282241,0,California,CARLSBAD CA,92009,Y,N,Jumbo,84,360,276,2876.41,"2,849.49",282241,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282241,3/1/2012,4/1/2012,5,2,5,2.25,10.13,62,63,N,0
282242,62.5,0,1200000,0,No Insurance,N,735,Full Documentation,Y,7 Year ARM,Cash-out Refinance,Single Family Residence,282242,Primary,1,750000,750000,0,4/19/2005,6/1/2005,5/1/2035,1/1/2007,5.25,0.25,0.0018,282242,0,California,DEL MAR CA,92014,Y,N,Jumbo,84,360,276,3281.25,"3,281.25",282242,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282242,5/1/2012,6/1/2012,5,2,5,2.25,10.25,64,65,N,0
282243,39.92,0,1250000,0,No Insurance,N,677,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Single Family Residence,282243,Primary,1,498996.11,499000,0,3/10/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282243,0,California,LA JOLLA CA,92037,Y,N,Jumbo,84,360,276,2131.15,"2,131.13",282243,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282243,4/1/2012,5/1/2012,5,2,5,2.25,10.13,63,64,N,0
282245,80,700000,700000,0,No Insurance,N,709,Full Documentation,N,7 Year ARM,Purchase,Single Family Residence,282245,Primary,1,559223.27,560000,0,3/2/2005,5/1/2005,4/1/2035,1/1/2007,4.875,0.25,0.0018,282245,0,California,SANTA ANA CA,92706,Y,N,Jumbo,84,360,276,2275,"2,271.86",282245,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282245,4/1/2012,5/1/2012,5,2,5,2.25,9.88,63,64,N,0
282247,60.51,1817763,1817763,0,No Insurance,N,795,Reduced - No Income Verification,N,7 Year ARM,Purchase,Single Family Residence,282247,Primary,1,1100000,1100000,0,2/25/2005,4/1/2005,3/1/2035,1/1/2007,5.125,0.25,0.0018,282247,0,California,MANHATTAN BEACH CA,90266,Y,N,Jumbo,84,360,276,4697.92,"4,697.92",282247,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282247,3/1/2012,4/1/2012,5,2,5,2.25,10.13,62,63,N,0
282248,80,775000,775000,0,No Insurance,N,739,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282248,Primary,1,619999.99,620000,0,3/7/2005,5/1/2005,4/1/2035,1/1/2007,5,0.25,0.0018,282248,0,California,SAN DIEGO CA,92129,Y,N,Jumbo,84,360,276,2583.34,"2,583.33",282248,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282248,4/1/2012,5/1/2012,5,2,5,2.25,10,63,64,N,0
282249,75,790000,790000,0,No Insurance,N,757,Simply Signature,N,7 Year ARM,Purchase,Single Family Residence,282249,Primary,1,592499.99,592500,0,2/22/2005,4/1/2005,3/1/2035,1/1/2007,4.875,0.25,0.0018,282249,0,California,COSTA MESA CA,92627,Y,N,Jumbo,84,360,276,2407.04,"2,407.03",282249,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282249,3/1/2012,4/1/2012,5,2,5,2.25,9.88,62,63,N,0
282250,63.46,0,1300000,0,No Insurance,N,819,Reduced - No Income Verification,Y,7 Year ARM,Cash-out Refinance,Single Family Residence,282250,Primary,1,825000,825000,0,3/3/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282250,0,California,LOS ANGELES CA,90024,Y,N,Jumbo,84,360,276,3609.38,"3,609.38",282250,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282250,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282251,57.37,0,950000,0,No Insurance,N,767,Reduced - No Income Verification,Y,7 Year ARM,Cash-out Refinance,Single Family Residence,282251,Primary,1,544999.7,545000,0,3/2/2005,5/1/2005,4/1/2035,1/1/2007,5.375,0.25,0.0018,282251,0,California,TARZANA CA,91356,Y,N,Jumbo,84,360,276,2441.15,"2,441.14",282251,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282251,4/1/2012,5/1/2012,5,2,5,2.25,10.38,63,64,N,0
282252,70,0,1000000,0,No Insurance,N,789,Full Documentation,N,7 Year ARM,Cash-out Refinance,Single Family Residence,282252,Primary,1,700000,700000,0,3/15/2005,5/1/2005,4/1/2035,1/1/2007,5.375,0.25,0.0018,282252,0,California,LOS ANGELES CA,90066,Y,N,Jumbo,84,360,276,3135.42,"3,135.42",282252,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282252,4/1/2012,5/1/2012,5,2,5,2.25,10.38,63,64,N,0
282253,77.15,699900,699900,0,No Insurance,N,783,Full Documentation,Y,7 Year ARM,Purchase,Planned unit developments,282253,Primary,1,526271.63,540000,0,3/7/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282253,0,California,MURRIETA CA,92563,Y,N,Jumbo,84,360,276,2306.25,"2,250.82",282253,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282253,4/1/2012,5/1/2012,5,2,5,2.25,10.13,63,64,N,0
282254,64.77,0,965000,0,No Insurance,N,776,Full Documentation,N,7 Year ARM,Cash-out Refinance,Planned unit developments,282254,Primary,1,619198.53,625000,0,3/5/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282254,0,California,ESCONDIDO CA,92029,Y,N,Jumbo,84,360,276,2734.38,"2,710.42",282254,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282254,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282255,70,1370000,1370000,0,No Insurance,N,771,Full Documentation,Y,7 Year ARM,Purchase,Planned unit developments,282255,Primary,1,958877.13,959000,0,2/22/2005,4/1/2005,3/1/2035,1/1/2007,5.125,0.25,0.0018,282255,0,California,IRVINE CA,92620,Y,N,Jumbo,84,360,276,4095.73,"4,095.20",282255,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282255,3/1/2012,4/1/2012,5,2,5,2.25,10.13,62,63,N,0
282256,50,1300000,1300000,0,No Insurance,N,653,Full Documentation,N,7 Year ARM,Purchase,Single Family Residence,282256,Primary,1,649999.99,650000,0,2/23/2005,4/1/2005,3/1/2035,1/1/2007,5.125,0.25,0.0018,282256,0,California,SAN JOSE CA,95124,Y,N,Jumbo,84,360,276,2776.05,"2,776.04",282256,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282256,3/1/2012,4/1/2012,5,2,5,2.25,10.13,62,63,N,0
282257,80,723000,723000,0,No Insurance,N,722,Full Documentation,N,7 Year ARM,Purchase,Single Family Residence,282257,Primary,1,578000,578400,0,2/18/2005,4/1/2005,3/1/2035,1/1/2007,5.125,0.25,0.0018,282257,0,California,OCEANSIDE CA,92054,Y,N,Jumbo,84,360,276,2470.25,"2,468.54",282257,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282257,3/1/2012,4/1/2012,5,2,5,2.25,10.13,62,63,N,0
282258,61.97,1775000,1775000,0,No Insurance,N,666,Full Documentation,Y,7 Year ARM,Purchase,Single Family Residence,282258,Primary,1,1100000,1100000,0,4/6/2005,6/1/2005,5/1/2035,1/1/2007,5,0.25,0.0018,282258,0,California,PASADENA CA,91105,Y,N,Jumbo,84,360,276,4583.34,"4,583.34",282258,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282258,5/1/2012,6/1/2012,5,2,5,2.25,10,64,65,N,0
282259,80,635000,635000,0,No Insurance,N,767,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282259,Primary,1,508000,508000,0,2/26/2005,4/1/2005,3/1/2035,1/1/2007,5.375,0.25,0.0018,282259,0,California,MOORPARK CA,93021,Y,N,Jumbo,84,360,276,2275.42,"2,275.42",282259,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282259,3/1/2012,4/1/2012,5,2,5,2.25,10.38,62,63,N,0
282260,78.01,0,855000,0,No Insurance,N,711,Reduced - No Income Verification,Y,7 Year ARM,Rate-Term Refinance,Planned unit developments,282260,Primary,1,664334.32,667000,0,3/8/2005,5/1/2005,4/1/2035,1/1/2007,4.875,0.25,0.0018,282260,0,California,SAN CLEMENTE CA,92673,Y,N,Jumbo,84,360,276,2709.69,"2,698.86",282260,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282260,4/1/2012,5/1/2012,5,2,5,2.25,9.88,63,64,N,0
282261,71.6,935000,935000,0,No Insurance,N,788,Simply Signature,N,7 Year ARM,Purchase,Planned unit developments,282261,Primary,1,669499.99,669500,0,3/8/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282261,0,California,SAN DIEGO CA,92130,Y,N,Jumbo,84,360,276,2859.33,"2,859.32",282261,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282261,4/1/2012,5/1/2012,5,2,5,2.25,10.13,63,64,N,0
282262,70,1200000,1200000,0,No Insurance,N,793,Full Documentation,N,7 Year ARM,Purchase,Single Family Residence,282262,Primary,1,828000,840000,0,4/1/2005,6/1/2005,5/1/2035,1/1/2007,5,0.25,0.0018,282262,0,California,RANCHO PALOS VERDES C,90275,Y,N,Jumbo,84,360,276,3500,"3,455.21",282262,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282262,5/1/2012,6/1/2012,5,2,5,2.25,10,64,65,N,0
282263,66.67,0,1650000,0,No Insurance,N,798,Reduced - No Income Verification,N,7 Year ARM,Rate-Term Refinance,Planned unit developments,282263,Primary,1,1097695.07,1100000,0,3/11/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282263,0,California,SAN JUAN CAPISTRANO C,92675,Y,N,Jumbo,84,360,276,4812.5,"4,803.28",282263,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282263,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282264,58.25,0,1485000,0,No Insurance,N,771,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Single Family Residence,282264,Primary,1,700000,865000,0,3/1/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282264,0,California,LOS ANGELES CA,90066,Y,N,Jumbo,84,360,276,3784.38,"3,062.50",282264,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282264,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282265,48.57,0,3500000,0,No Insurance,N,825,Full Documentation,Y,7 Year ARM,Cash-out Refinance,Single Family Residence,282265,Primary,1,1700000,1700000,0,3/4/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282265,0,California,PALOS VERDES ESTATES,90274,Y,N,Jumbo,84,360,276,7437.5,"7,437.50",282265,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282265,4/1/2012,5/1/2012,5,2,5,2.5,10.25,63,64,N,0
282266,62.9,0,1240000,0,No Insurance,N,780,Reduced - No Income Verification,N,7 Year ARM,Cash-out Refinance,Single Family Residence,282266,Primary,1,780000,780000,0,3/9/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282266,0,California,LOS ANGELES CA,90046,Y,N,Jumbo,84,360,276,3412.5,"3,412.50",282266,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282266,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282267,80,810000,810000,0,No Insurance,N,735,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282267,Primary,1,628416.42,648000,0,2/25/2005,4/1/2005,3/1/2035,1/1/2007,5,0.25,0.0018,282267,0,California,STEVENSON RANCH CA,91381,Y,N,Jumbo,84,360,276,2700,"2,626.74",282267,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282267,3/1/2012,4/1/2012,5,2,5,2.25,10,62,63,N,0
282268,68.29,0,1025000,0,No Insurance,N,652,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Single Family Residence,282268,Primary,1,699371.69,700000,0,3/16/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282268,0,California,LOS ANGELES CA,90064,Y,N,Jumbo,84,360,276,3062.5,"3,059.93",282268,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282268,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282269,68.7,1091652,1091652,0,No Insurance,N,733,Simply Signature,N,7 Year ARM,Purchase,Planned unit developments,282269,Primary,1,749930.37,750000,0,2/25/2005,4/1/2005,3/1/2035,1/1/2007,5.25,0.25,0.0018,282269,0,California,CARLSBAD CA,92009,Y,N,Jumbo,84,360,276,3281.25,"3,280.95",282269,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282269,3/1/2012,4/1/2012,5,2,5,2.25,10.25,62,63,N,0
282270,60.82,970000,970000,0,No Insurance,N,814,Simply Signature,N,7 Year ARM,Purchase,Single Family Residence,282270,Primary,1,590000,590000,0,3/17/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282270,0,California,SAN DIEGO CA,92130,Y,N,Jumbo,84,360,276,2581.25,"2,581.25",282270,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282270,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282271,60,2300000,2300000,0,No Insurance,N,779,Full Documentation,N,7 Year ARM,Purchase,Single Family Residence,282271,Primary,1,1380000,1380000,0,3/3/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282271,0,California,LOS ANGELES CA,90020,Y,N,Jumbo,84,360,276,5893.75,"5,893.75",282271,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282271,4/1/2012,5/1/2012,5,2,5,2.5,10.13,63,64,N,0
282272,80,672341,672341,0,No Insurance,N,734,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282272,Primary,1,535831.09,537850,0,4/15/2005,6/1/2005,5/1/2035,1/1/2007,5.25,0.25,0.0018,282272,0,California,SAN MARCOS CA,92078,Y,N,Jumbo,84,360,276,2353.1,"2,344.50",282272,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282272,5/1/2012,6/1/2012,5,2,5,2.25,10.25,64,65,N,0
282273,70,0,1200000,0,No Insurance,N,703,Full Documentation,N,7 Year ARM,Cash-out Refinance,Single Family Residence,282273,Primary,1,835590.42,840000,0,3/8/2005,5/1/2005,4/1/2035,1/1/2007,5,0.25,0.0018,282273,0,California,ENCINITAS CA,92024,Y,N,Jumbo,84,360,276,3500,"3,481.70",282273,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282273,4/1/2012,5/1/2012,5,2,5,2.25,10,63,64,N,0
282274,80,0,650000,0,No Insurance,N,717,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Single Family Residence,282274,Primary,1,516403.38,520000,0,2/24/2005,4/1/2005,3/1/2035,1/1/2007,5,0.25,0.0018,282274,0,California,HARBOR CITY CA,90710,Y,N,Jumbo,84,360,276,2166.67,"2,151.68",282274,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282274,3/1/2012,4/1/2012,5,2,5,2.25,10,62,63,N,0
282275,70,0,1550000,0,No Insurance,N,750,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Planned unit developments,282275,Primary,1,1084615.75,1085000,0,3/2/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282275,0,California,ALPINE CA,91901,Y,N,Jumbo,84,360,276,4633.86,"4,632.22",282275,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282275,4/1/2012,5/1/2012,5,2,5,2.25,10.13,63,64,N,0
282277,58.09,0,1205000,0,No Insurance,N,737,Reduced - No Income Verification,Y,7 Year ARM,Cash-out Refinance,Single Family Residence,282277,Primary,1,700000,700000,0,2/23/2005,4/1/2005,3/1/2035,1/1/2007,5.25,0.25,0.0018,282277,0,California,LOS ANGELES CA,90069,Y,N,Jumbo,84,360,276,3062.5,"3,062.50",282277,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282277,3/1/2012,4/1/2012,5,2,5,2.25,10.25,62,63,N,0
282278,80,729144,729144,0,No Insurance,N,726,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282278,Primary,1,583300,583300,0,3/1/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282278,0,California,SAN MARCOS CA,92078,Y,N,Jumbo,84,360,276,2491.18,"2,491.18",282278,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282278,4/1/2012,5/1/2012,5,2,5,2.25,10.13,63,64,N,0
282280,38.24,0,1700000,0,No Insurance,N,655,Reduced - No Income Verification,N,7 Year ARM,Cash-out Refinance,Single Family Residence,282280,Primary,1,646741.66,650000,0,3/3/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282280,0,California,THOUSAND OAKS CA,91362,Y,N,Jumbo,84,360,276,2843.75,"2,830.24",282280,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282280,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282281,66.12,0,2450000,0,No Insurance,N,790,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Single Family Residence,282281,Primary,1,1619500,1620000,0,2/23/2005,4/1/2005,3/1/2035,1/1/2007,5.25,0.25,0.0018,282281,0,California,LOS ANGELES CA,90024,Y,N,Jumbo,84,360,276,7087.5,"7,085.31",282281,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282281,3/1/2012,4/1/2012,5,2,5,2.5,10.25,62,63,N,0
282282,75,0,640000,0,No Insurance,N,763,Full Documentation,N,7 Year ARM,Cash-out Refinance,Planned unit developments,282282,Primary,1,478372.02,480000,0,2/23/2005,4/1/2005,3/1/2035,1/1/2007,5.25,0.25,0.0018,282282,0,California,CARLSBAD CA,92009,Y,N,Jumbo,84,360,276,2100,"2,093.18",282282,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282282,3/1/2012,4/1/2012,5,2,5,2.25,10.25,62,63,N,0
282283,80,860000,860000,0,No Insurance,N,786,Full Documentation,N,7 Year ARM,Purchase,Condo,282283,Primary,1,688000,688000,0,3/1/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282283,0,California,SANTA MONICA CA,90403,Y,N,Jumbo,84,360,276,3010,"3,010.00",282283,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282283,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282284,79.71,0,769000,0,No Insurance,N,621,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Planned unit developments,282284,Primary,1,613000,613000,0,3/11/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282284,0,California,ROSEVILLE CA,95747,Y,N,Jumbo,84,360,276,2681.88,"2,681.88",282284,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282284,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282285,67.95,1398064,1398064,0,No Insurance,N,728,Simply Signature,N,7 Year ARM,Purchase,Planned unit developments,282285,Primary,1,949999.99,950000,0,3/18/2005,5/1/2005,4/1/2035,1/1/2007,5.125,0.25,0.0018,282285,0,California,THOUSAND OAKS CA,91361,Y,N,Jumbo,84,360,276,4057.3,"4,057.29",282285,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282285,4/1/2012,5/1/2012,5,2,5,2.25,10.13,63,64,N,0
282286,64.18,1558000,1558000,0,No Insurance,N,816,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282286,Primary,1,947845.8,1000000,0,3/12/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282286,0,California,RANCHO PALOS VERDES C,90275,Y,N,Jumbo,84,360,276,4375,"4,147.82",282286,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282286,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282287,80,0,649000,0,No Insurance,N,747,Full Documentation,N,7 Year ARM,Rate-Term Refinance,Single Family Residence,282287,Primary,1,517381.18,519200,0,2/28/2005,4/1/2005,3/1/2035,1/1/2007,5.5,0.25,0.0018,282287,0,California,HUNTINGTON BEACH CA,92647,Y,N,Jumbo,84,360,276,2379.67,"2,371.46",282287,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282287,3/1/2012,4/1/2012,5,2,5,2.25,10.5,62,63,N,0
282288,76.47,850000,850000,0,No Insurance,N,767,Full Documentation,N,7 Year ARM,Purchase,Planned unit developments,282288,Primary,1,650000,650000,0,3/16/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282288,0,California,TUSTIN CA,92782,Y,N,Jumbo,84,360,276,2843.75,"2,843.75",282288,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282288,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282289,69.89,930000,930000,0,No Insurance,N,790,Simply Signature,Y,7 Year ARM,Purchase,Planned unit developments,282289,Primary,1,649999.98,650000,0,3/7/2005,5/1/2005,4/1/2035,1/1/2007,5,0.25,0.0018,282289,0,California,TUSTIN CA,92782,Y,N,Jumbo,84,360,276,2708.34,"2,708.33",282289,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282289,4/1/2012,5/1/2012,5,2,5,2.25,10,63,64,N,0
282290,80,889000,889000,0,No Insurance,N,722,Full Documentation,Y,7 Year ARM,Purchase,Condo,282290,Primary,1,664852.76,711200,0,3/1/2005,4/1/2005,3/1/2035,1/1/2007,5.25,0.25,0.0018,282290,0,California,BEVERLY HILLS CA,90212,Y,N,Jumbo,84,360,276,3111.5,"2,908.73",282290,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282290,3/1/2012,4/1/2012,5,2,5,2.25,10.25,62,63,N,0
282291,67.87,957694,975000,0,No Insurance,N,760,Simply Signature,N,7 Year ARM,Purchase,Planned unit developments,282291,Primary,1,646371.68,650000,0,3/2/2005,5/1/2005,4/1/2035,1/1/2007,5.25,0.25,0.0018,282291,0,California,CARLSBAD CA,92009,Y,N,Jumbo,84,360,276,2843.75,"2,828.19",282291,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282291,4/1/2012,5/1/2012,5,2,5,2.25,10.25,63,64,N,0
282292,52.11,0,1900000,0,No Insurance,N,737,Reduced - No Income Verification,Y,7 Year ARM,Rate-Term Refinance,Single Family Residence,282292,Primary,1,965163.58,990000,0,2/23/2005,4/1/2005,3/1/2035,1/1/2007,5.125,0.25,0.0018,282292,0,California,SANTA YNEZ AREA CA,93454,Y,N,Jumbo,84,360,276,4228.13,"4,122.05",282292,0,0,0,N,1st Lien,Chase Mortgage,Chase Mortgage,Libor - 1 Year,84,12,85,12,282292,3/1/2012,4/1/2012,5,2,5,2.25,10.13,62,63,N,0
