GSANUM,ABSDELQ,ACAP,ACTBAL,AGE,APPR,ARMFLAG,ASOFDATE,ATERM,BALLFLAG,GSANUM,CITY,DTI,EMPLOY,FACAP,FDUEDATE,FHFLAG,FICO,FPCDT,FRADJPER,GSANUM,FRCDT,FRECAST,GROUP,GS_INDEXLIT,GS_PPLIT,GSOLTV,INCOME,IOFLAG,IOTERM,GSANUM,IRATE,LCAP,LIEN,LPMIFEE,LPMIFLAG,MARGIN,MAXRATE,MDATE,MICOLIT,MICOV,MIFLAG,MINOPI,MINRATE,GSANUM,MTM_DOCLIT,MTM_OCCLIT,MTM_ORIGINATOR,MTM_PRODLIT,MTM_PROPLIT,GSANUM,MTM_PURPLIT,MTR,NEGAMFLAG,NEGAMLIMIT,NPCDT,NRATE,NRCDT,OATERM,OBAL,GSANUM,ODATE,OPI,ORATE,OTERM,PBAL,PCAP,PDATE,PI,PPOFLAG,PPOTERM,PRICE,GSANUM,RADJPER,RATE,RECAST,RTERM,SCHEDBAL,MTM_SERVICER,SILENT,SPCOLTV,SRLIEN,STATE,SUBLIEN,GSANUM,TRATE,TTERM,UNITS,ZIP
6687459,CURRENT,1.5,185300,1,218000,ARM,3/1/2007,479,Y,6687459,SAINT PETERSBURG,34.7,N,2,3/1/2007,N,537,3/1/2009,24,6687459,2/1/2009,,GROUP1,6ML,HE6MO80PCT,85,4045,N,0,6687459,,7,1,0,N,6.05,14.4,2/1/2037,,0,N,,7.4,6687459,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6687459,RATE/TERM REFI,23,N,0,3/1/2009,6.89,2/1/2009,480,185300,6687459,1/10/2007,1205.74,7.4,360,185236.94,,2/1/2007,1205.74,Y,24,0,6687459,6,7.4,,359,185236.94,AVELO,N,85,0,FL,0,6687459,,0,1,33707
6685660,CURRENT,1.5,369681.87,2,435000,ARM,3/1/2007,598,Y,6685660,RIVERSIDE,39.39,N,2,2/1/2007,N,583,2/1/2009,24,6685660,1/1/2009,,GROUP1,6ML,HE6MO80PCT,85,10213.98,N,0,6685660,,7,1,0,N,6.25,13.99,1/1/2037,,0,N,,6.99,6685660,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,SINGLE FAMILY,6685660,CASHOUT REFI,22,N,0,2/1/2009,6.48,1/1/2009,600,369750,6685660,12/19/2006,2221.92,6.99,360,369613.35,,2/1/2007,2221.92,Y,24,0,6685660,6,6.99,,358,369613.35,AVELO,N,85,0,CA,0,6685660,,0,1,92501
6685163,CURRENT,0,210669.79,2,270000,FIXED,3/1/2007,358,N,6685163,AUSTIN,51.87,N,0,2/1/2007,N,547,00/00/0000,0,6685163,00/00/0000,,GROUP1,,NA,78.15,4656.46,N,0,6685163,,0,1,0,N,0,0,1/1/2037,,0,N,,0,6685163,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6685163,CASHOUT REFI,0,N,0,00/00/0000,6.74,00/00/0000,360,211000,6685163,12/21/2006,1439.4,7.25,360,210669.79,,3/1/2007,1439.4,N,0,0,6685163,0,7.25,,358,210669.79,AVELO,N,78.15,0,TX,0,6685163,,0,1,78731
6687898,CURRENT,0,256750,1,395000,FIXED,3/1/2007,359,N,6687898,TURLOCK,33.47,N,0,3/1/2007,N,701,00/00/0000,0,6687898,00/00/0000,,GROUP1,,HE6MO80PCT,65,7193.33,N,0,6687898,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6687898,FULL DOC,INVESTOR,NEW CENTURY,FIXED,SINGLE FAMILY,6687898,CASHOUT REFI,0,N,0,00/00/0000,7.615,00/00/0000,360,256750,6687898,1/12/2007,1906.37,8.125,360,256582.04,,2/1/2007,1906.37,Y,36,0,6687898,0,8.125,,359,256582.04,AVELO,N,65,0,CA,0,6687898,,0,1,95382
6688658,CURRENT,1.5,724800,1,906500,ARM,3/1/2007,0,N,6688658,BAKERSFIELD,43.64,Y,2,3/1/2007,N,646,3/1/2009,24,6688658,2/1/2009,,GROUP2,6ML,HE6MO80PCT,80,26269.5,Y,60,6688658,,7,1,0,N,6.3,15.43,2/1/2037,,0,N,,8.43,6688658,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,SINGLE FAMILY,6688658,PURCHASE,23,N,0,3/1/2009,7.92,2/1/2009,360,724800,6688658,1/4/2007,5091.72,8.43,360,724800,,2/1/2007,5091.72,Y,24,906000,6688658,6,8.43,,359,724800,AVELO,Y,100,0,CA,181200,6688658,,0,1,93313
6687439,CURRENT,0,183000,1,310000,FIXED,3/1/2007,179,N,6687439,SAN ANTONIO,38.43,Y,0,3/1/2007,N,662,00/00/0000,0,6687439,00/00/0000,,GROUP1,,HE6MO80PCT,59.03,22500,N,0,6687439,,0,1,0,N,0,0,2/1/2022,,0,N,,0,6687439,STATED DOC,INVESTOR,NEW CENTURY,FIXED,PUD,6687439,CASHOUT REFI,0,N,0,00/00/0000,8.215,00/00/0000,180,183000,6687439,1/11/2007,1826.3,8.725,180,182504.26,,2/1/2007,1826.3,Y,12,0,6687439,0,8.725,,179,182504.26,AVELO,N,59.03,0,TX,0,6687439,,0,1,78209
6685484,CURRENT,1.5,294748.34,4,415000,ARM,3/1/2007,476,Y,6685484,NATIONAL CITY,36.77,Y,2,12/1/2006,N,556,12/1/2009,36,6685484,11/1/2009,,GROUP2,6ML,HE6MO80PCT,71.08,11500,N,0,6685484,,7,1,0,N,5.95,15.05,11/1/2036,,0,N,,8.05,6685484,STATED DOC,OWNER OCCUPIED,NEW CENTURY,3 YR ARM BALLOON 40/30,SINGLE FAMILY,6685484,CASHOUT REFI,32,N,0,12/1/2009,7.54,11/1/2009,480,295000,6685484,10/26/2006,2062.25,8.05,360,294663.36,,2/1/2007,2062.25,Y,36,0,6685484,6,8.05,,356,294663.36,AVELO,N,71.08,0,CA,0,6685484,,0,1,91950
6688796,CURRENT,0,209949.3,2,280000,FIXED,3/1/2007,598,Y,6688796,SPARKS,40.85,N,0,2/1/2007,N,638,00/00/0000,0,6688796,00/00/0000,,GROUP1,,HE6MO80PCT,75,3125.51,N,0,6688796,,0,1,0,N,0,0,1/1/2037,,0,N,,0,6688796,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED BALLOON 50/30,SINGLE FAMILY,6688796,CASHOUT REFI,0,N,0,00/00/0000,5.74,00/00/0000,600,210000,6688796,12/21/2006,1144.45,6.25,360,209898.34,,2/1/2007,1144.45,Y,36,0,6688796,0,6.25,,358,209898.34,AVELO,N,75,0,NV,0,6688796,,0,1,89431
6686471,CURRENT,0,80000,1,100000,FIXED,3/1/2007,359,N,6686471,HOUSTON,36.92,N,0,3/1/2007,N,599,00/00/0000,0,6686471,00/00/0000,,GROUP1,,NA,80,4652.99,N,0,6686471,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6686471,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,PUD,6686471,CASHOUT REFI,0,N,0,00/00/0000,8.39,00/00/0000,360,80000,6686471,1/17/2007,637.96,8.9,360,79955.37,,2/1/2007,637.96,N,0,0,6686471,0,8.9,,359,79955.37,AVELO,N,80,0,TX,0,6686471,,0,1,77072
6684568,CURRENT,0,108934.46,3,545000,FIXED,3/1/2007,357,N,6684568,STANTON,41.23,Y,0,1/1/2007,N,644,00/00/0000,0,6684568,00/00/0000,,GROUP2,,HE6MO80PCT,20,9800,N,0,6684568,,0,2,0,N,0,0,12/1/2036,,0,N,,0,6684568,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6684568,PURCHASE,0,N,0,00/00/0000,11.29,00/00/0000,360,109000,6684568,11/16/2006,1104.44,11.8,360,108901.21,,2/1/2007,1104.44,Y,24,545000,6684568,0,11.8,,357,108901.21,AVELO,N,100,436000,CA,0,6684568,,0,1,90680
6685915,CURRENT,1.5,554307.26,2,693000,ARM,3/1/2007,598,Y,6685915,SAN JOSE,42.86,N,2,2/1/2007,Y,627,2/1/2009,24,6685915,1/1/2009,,GROUP2,6ML,HE6MO80PCT,80,13498.46,N,0,6685915,,7,1,0,N,6.05,14.25,1/1/2037,,0,N,,7.25,6685915,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,SINGLE FAMILY,6685915,PURCHASE,22,N,0,2/1/2009,6.74,1/1/2009,600,554400,6685915,12/18/2006,3442.24,7.25,360,554213.96,,2/1/2007,3442.24,Y,24,693000,6685915,6,7.25,,358,554213.96,AVELO,Y,100,0,CA,138600,6685915,,0,1,95127
6683871,CURRENT,0,39287.02,2,200000,FIXED,3/1/2007,358,N,6683871,PLANO,41.3,N,0,2/1/2007,N,667,00/00/0000,0,6683871,00/00/0000,,GROUP2,,NA,19.97,3500,N,0,6683871,,0,2,0,N,0,0,1/1/2037,,0,N,,0,6683871,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,PUD,6683871,PURCHASE,0,N,0,00/00/0000,10.84,00/00/0000,360,39300,6683871,12/27/2006,384.69,11.35,360,39273.92,,2/1/2007,384.69,N,0,196750,6683871,0,11.35,,358,39273.92,AVELO,N,99.97,157400,IL,0,6683871,,0,1,60545
6683946,CURRENT,0,45183.33,2,265000,FIXED,3/1/2007,358,N,6683946,THERMAL,41.43,N,0,2/1/2007,N,706,00/00/0000,0,6683946,00/00/0000,,GROUP2,,HE6MO80PCT,20,7813.17,N,0,6683946,,0,2,0,N,0,0,1/1/2037,,0,N,,0,6683946,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6683946,PURCHASE,0,N,0,00/00/0000,10.49,00/00/0000,360,45200,6683946,12/28/2006,430.46,11,360,45167.05,,2/1/2007,430.46,Y,24,226000,6683946,0,11,,358,45167.05,AVELO,N,100,180800,CA,0,6683946,,0,1,92274
6684514,CURRENT,0,100652.67,3,126000,FIXED,3/1/2007,357,N,6684514,HOUSTON,47.52,N,0,1/1/2007,N,588,00/00/0000,0,6684514,00/00/0000,,GROUP1,,NA,80,2812.11,N,0,6684514,,0,1,0,N,0,0,12/1/2036,,0,N,,0,6684514,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6684514,CASHOUT REFI,0,N,0,00/00/0000,8.14,00/00/0000,360,100800,6684514,11/1/2006,785.81,8.65,360,100592.4,,2/1/2007,785.81,N,0,0,6684514,0,8.65,,357,100592.4,AVELO,N,80,0,TX,0,6684514,,0,1,77035
6688341,CURRENT,1.5,392000,1,490000,ARM,3/1/2007,479,Y,6688341,LOS ANGELES,48.66,Y,2,3/1/2007,Y,651,3/1/2009,24,6688341,2/1/2009,,GROUP2,6ML,HE6MO80PCT,80,9500,N,0,6688341,,7,1,0,N,6.05,13.99,2/1/2037,,0,N,,6.99,6688341,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6688341,PURCHASE,23,N,0,3/1/2009,6.48,2/1/2009,480,392000,6688341,1/10/2007,2433.17,6.99,360,391850.23,,2/1/2007,2433.17,Y,24,490000,6688341,6,6.99,,359,391850.23,AVELO,Y,100,0,CA,98000,6688341,,0,1,90016
6684948,CURRENT,1.5,171978.31,2,222000,ARM,3/1/2007,598,Y,6684948,AVONDALE,47.83,Y,2,2/1/2007,Y,622,2/1/2009,24,6684948,1/1/2009,,GROUP2,6ML,5%4%3%,80,6675.6,N,0,6684948,,7,1,0,N,5.9,15,1/1/2037,,0,N,,8,6684948,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,PUD,6684948,PURCHASE,22,N,0,2/1/2009,7.49,1/1/2009,600,172000,6684948,12/20/2006,1168.36,8,360,171956.47,,2/1/2007,1168.36,Y,24,215000,6684948,6,8,,358,171956.47,AVELO,Y,100,0,AZ,43000,6684948,,0,1,85323
6688478,CURRENT,1.5,455200,1,569000,ARM,3/1/2007,0,N,6688478,PERRIS,46.41,N,2,3/1/2007,N,745,3/1/2009,24,6688478,2/1/2009,,GROUP2,6ML,HE6MO80PCT,80,11245.8,Y,60,6688478,,7,1,0,N,5.9,13.025,2/1/2037,,0,N,,6.025,6688478,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,SINGLE FAMILY,6688478,PURCHASE,23,N,0,3/1/2009,5.515,2/1/2009,360,455200,6688478,1/17/2007,2285.49,6.025,360,455200,,2/1/2007,2285.49,Y,24,569000,6688478,6,6.025,,359,455200,AVELO,Y,100,0,CA,113800,6688478,,0,1,92570
6686323,CURRENT,1.5,67154.21,1,90000,ARM,3/1/2007,359,N,6686323,CONROE,48.8,N,2,3/1/2007,Y,613,3/1/2009,24,6686323,2/1/2009,,GROUP1,6ML,HE6MO80PCT,80,3823.28,N,0,6686323,,7,1,0,N,6.05,14.925,2/1/2037,,0,N,,7.925,6686323,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6686323,PURCHASE,23,N,0,3/1/2009,7.415,2/1/2009,360,67200,6686323,1/19/2007,489.59,7.925,360,67154.21,,3/1/2007,489.59,Y,24,84000,6686323,6,7.925,,359,67154.21,AVELO,Y,99.76,0,TX,16600,6686323,,0,1,77301
6686741,CURRENT,0,104000,1,130000,FIXED,3/1/2007,359,N,6686741,HARRIMAN,43.73,N,0,3/1/2007,N,620,00/00/0000,0,6686741,00/00/0000,,GROUP1,,HE6MO80PCT,80,4587.59,N,0,6686741,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6686741,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6686741,RATE/TERM REFI,0,N,0,00/00/0000,7.815,00/00/0000,360,104000,6686741,1/17/2007,786.81,8.325,360,103934.69,,2/1/2007,786.81,Y,36,0,6686741,0,8.325,,359,103934.69,AVELO,Y,100,0,TN,26000,6686741,,0,1,37748
6683732,CURRENT,0,30642.68,3,176000,FIXED,3/1/2007,357,N,6683732,BENTON,49.66,N,0,1/1/2007,N,606,00/00/0000,0,6683732,00/00/0000,,GROUP2,,3%2%1%,20,6321.06,N,0,6683732,,0,2,0,N,0,0,12/1/2036,,0,N,,0,6683732,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6683732,PURCHASE,0,N,0,00/00/0000,7.99,00/00/0000,360,30680,6683732,11/30/2006,235.91,8.5,360,30623.82,,2/1/2007,235.91,Y,24,153400,6683732,0,8.5,,357,30623.82,AVELO,N,100,122720,AR,0,6683732,,0,1,72015
6683435,CURRENT,0,22989.37,2,115000,FIXED,3/1/2007,358,N,6683435,MCKINNEY,37,N,0,2/1/2007,N,689,00/00/0000,0,6683435,00/00/0000,,GROUP2,,NA,20,6000,N,0,6683435,,0,2,0,N,0,0,1/1/2037,,0,N,,0,6683435,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6683435,PURCHASE,0,N,0,00/00/0000,9.29,00/00/0000,360,23000,6683435,12/28/2006,198.46,9.8,360,22978.66,,2/1/2007,198.46,N,0,115000,6683435,0,9.8,,358,22978.66,AVELO,N,100,92000,TX,0,6683435,,0,1,75069
6686673,CURRENT,1.5,99777.13,5,130000,ARM,3/1/2007,475,Y,6686673,WEST YARMOUTH,44.29,N,2,11/1/2006,N,603,11/1/2008,24,6686673,10/1/2008,,GROUP1,6ML,3MOINT,80,4754.72,N,0,6686673,,7,1,0,N,5.95,13.475,10/1/2036,,0,N,,6.475,6686673,FULL DOC,SECOND HOME,NEW CENTURY,2 YR ARM BALLOON 40/30,CONDO,6686673,PURCHASE,19,N,0,11/1/2008,5.965,10/1/2008,480,100000,6686673,9/22/2006,583.68,6.475,360,99777.13,,3/1/2007,583.68,Y,24,125000,6686673,6,6.475,,355,99777.13,AVELO,N,80,0,MA,0,6686673,,0,1,2673
6683939,CURRENT,0,44583.75,2,225000,FIXED,3/1/2007,358,N,6683939,HANAHAN,40.55,N,0,2/1/2007,N,659,00/00/0000,0,6683939,00/00/0000,,GROUP2,,NA,20,5657.05,N,0,6683939,,0,2,0,N,0,0,1/1/2037,,0,N,,0,6683939,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,PUD,6683939,PURCHASE,0,N,0,00/00/0000,10.39,00/00/0000,360,44600,6683939,12/15/2006,421.37,10.9,360,44567.35,,2/1/2007,421.37,N,0,223000,6683939,0,10.9,,358,44567.35,AVELO,N,100,178400,SC,0,6683939,,0,1,29406
6686835,CURRENT,1.5,112200,1,132000,ARM,3/1/2007,479,Y,6686835,BERVILLE,31.2,Y,2,3/1/2007,N,615,3/1/2009,24,6686835,2/1/2009,,GROUP1,6ML,1PER,85,4000,N,0,6686835,,7,1,0,N,6.3,15.225,2/1/2037,,0,N,,8.225,6686835,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6686835,CASHOUT REFI,23,N,0,3/1/2009,7.715,2/1/2009,480,112200,6686835,1/12/2007,799.15,8.225,360,112169.89,,2/1/2007,799.15,Y,24,0,6686835,6,8.225,,359,112169.89,AVELO,N,85,0,MI,0,6686835,,0,1,48002
6688321,CURRENT,1.5,382500,1,450000,ARM,3/1/2007,479,Y,6688321,RIALTO,42.46,N,2,3/1/2007,N,532,3/1/2009,24,6688321,2/1/2009,,GROUP1,6ML,HE6MO80PCT,85,7822.22,N,0,6688321,,7,1,0,N,6.05,14.65,2/1/2037,,0,N,,7.65,6688321,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6688321,CASHOUT REFI,23,N,0,3/1/2009,7.14,2/1/2009,480,382500,6688321,1/10/2007,2559.63,7.65,360,382378.81,,2/1/2007,2559.63,Y,24,0,6688321,6,7.65,,359,382378.81,AVELO,N,85,0,CA,0,6688321,,0,1,92377
6685024,CURRENT,1.5,186973.58,2,215000,ARM,3/1/2007,598,Y,6685024,BERWYN,48.75,N,2,2/1/2007,N,600,2/1/2009,24,6685024,1/1/2009,,GROUP1,6ML,NA,86.98,3068,N,0,6685024,,7,1,0,N,5.6,14.7,1/1/2037,,0,N,,7.7,6685024,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,SINGLE FAMILY,6685024,CASHOUT REFI,22,N,0,2/1/2009,7.19,1/1/2009,600,187000,6685024,12/29/2006,1226.34,7.7,360,186946.99,,2/1/2007,1226.34,N,0,0,6685024,6,7.7,,358,186946.99,AVELO,N,86.98,0,IL,0,6685024,,0,1,60402
6683586,CURRENT,0,26667.69,2,135000,FIXED,3/1/2007,358,N,6683586,HOUSTON,43.2,N,0,2/1/2007,N,646,00/00/0000,0,6683586,00/00/0000,,GROUP2,,NA,20,6500,N,0,6683586,,0,2,0,N,0,0,1/1/2037,,0,N,,0,6683586,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,PUD,6683586,PURCHASE,0,N,0,00/00/0000,9.29,00/00/0000,360,26680,6683586,12/8/2006,230.2,9.8,360,26655.28,,2/1/2007,230.2,N,0,133400,6683586,0,9.8,,358,26655.28,AVELO,N,100,106720,TX,0,6683586,,0,1,77044
6687715,CURRENT,0,225250,1,266000,FIXED,3/1/2007,479,Y,6687715,MIDDLETOWN,46.12,N,0,3/1/2007,N,537,00/00/0000,0,6687715,00/00/0000,,GROUP1,,HE6MO80PCT,84.68,4298.72,N,0,6687715,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6687715,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED BALLOON 40/30,SINGLE FAMILY,6687715,CASHOUT REFI,0,N,0,00/00/0000,7.44,00/00/0000,480,225250,6687715,1/18/2007,1557.75,7.95,360,225184.53,,2/1/2007,1557.75,Y,12,0,6687715,0,7.95,,359,225184.53,AVELO,N,84.68,0,NY,0,6687715,,0,1,10940
6685248,CURRENT,1.5,224894.89,2,300000,ARM,3/1/2007,358,N,6685248,BROCKTON,31.96,N,2,2/1/2007,N,518,2/1/2009,24,6685248,1/1/2009,,GROUP1,6ML,NA,75,7637.47,N,0,6685248,,7,1,0,N,6.45,16.744,1/1/2037,,0,N,,9.744,6685248,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6685248,CASHOUT REFI,22,N,0,2/1/2009,9.234,1/1/2009,360,225000,6685248,12/20/2006,1932.11,9.744,360,224788.93,,2/1/2007,1932.11,N,0,0,6685248,6,9.744,,358,224788.93,AVELO,N,75,0,MA,0,6685248,,0,1,2302
6688142,CURRENT,1.5,324905.55,1,385000,ARM,3/1/2007,479,Y,6688142,ST ALBANS,29.69,N,2,3/1/2007,N,611,3/1/2009,24,6688142,2/1/2009,,GROUP1,6ML,NA,84.42,3894.22,N,0,6688142,,7,1,0,N,6.05,14.95,2/1/2037,,0,N,,7.95,6688142,FULL DOC,INVESTOR,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6688142,CASHOUT REFI,23,N,0,3/1/2009,7.44,2/1/2009,480,325000,6688142,1/18/2007,2247.58,7.95,360,324905.55,,3/1/2007,2247.58,N,0,0,6688142,6,7.95,,359,324905.55,AVELO,N,84.42,0,NY,0,6688142,,0,1,11412
6686806,CURRENT,1.5,110105,1,116000,ARM,3/1/2007,359,N,6686806,BRYAN,45.63,N,2,3/1/2007,Y,588,3/1/2009,24,6686806,2/1/2009,,GROUP1,6ML,HE6MO80PCT,95,2411.96,N,0,6686806,,7,1,0,N,6.05,17.213,2/1/2037,,0,N,,10.213,6686806,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,PUD,6686806,PURCHASE,23,N,0,3/1/2009,9.703,2/1/2009,360,110105,6686806,1/5/2007,983.63,10.213,360,110058.46,,2/1/2007,983.63,Y,24,115900,6686806,6,10.213,,359,110058.46,AVELO,N,95,0,TX,0,6686806,,0,1,77801
6685465,CURRENT,1.5,287949.53,2,360000,ARM,3/1/2007,598,Y,6685465,LINCOLN CITY,48.28,Y,2,2/1/2007,Y,624,2/1/2009,24,6685465,1/1/2009,,GROUP1,6ML,HE6MO80PCT,80,8087.27,N,0,6685465,,7,1,0,N,5.9,14.125,1/1/2037,,0,N,,7.125,6685465,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,SINGLE FAMILY,6685465,PURCHASE,22,N,0,2/1/2009,6.615,1/1/2009,600,288000,6685465,12/12/2006,1760.47,7.125,360,287898.76,,2/1/2007,1760.47,Y,24,360000,6685465,6,7.125,,358,287898.76,AVELO,Y,100,0,OR,72000,6685465,,0,1,97367
6683661,CURRENT,0,28066.77,3,141000,FIXED,3/1/2007,349,N,6683661,ROWLETT,47.29,N,0,1/1/2007,N,618,00/00/0000,0,6683661,00/00/0000,,GROUP1,,NA,20,3576.5,N,0,6683661,,0,2,0,N,0,0,12/1/2036,,0,N,,0,6683661,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6683661,RATE/TERM REFI,0,N,0,00/00/0000,9.29,00/00/0000,360,28200,6683661,11/22/2006,243.32,9.8,360,28052.66,,2/1/2007,243.32,N,0,0,6683661,0,9.8,,357,28052.66,AVELO,N,100,112800,TX,0,6683661,,0,1,75089
6684443,CURRENT,0,89975.91,2,120000,FIXED,3/1/2007,358,N,6684443,ALBANY,39.3,Y,0,2/1/2007,N,520,00/00/0000,0,6684443,00/00/0000,,GROUP1,,NA,75,2500,N,0,6684443,,0,1,0,N,0,0,1/1/2037,,0,N,,0,6684443,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6684443,CASHOUT REFI,0,N,0,00/00/0000,11.79,00/00/0000,360,90000,6684443,12/18/2006,946.59,12.3,360,89951.57,,2/1/2007,946.59,N,0,0,6684443,0,12.3,,358,89951.57,AVELO,N,75,0,NY,0,6684443,,0,1,12205
6686472,CURRENT,1.5,80000,1,150000,ARM,3/1/2007,359,N,6686472,LATHAM,49.41,N,2,3/1/2007,N,586,3/1/2009,24,6686472,2/1/2009,,GROUP1,6ML,NA,53.33,2666,N,0,6686472,,7,1,0,N,6.05,13.875,2/1/2037,,0,N,,6.875,6686472,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6686472,CASHOUT REFI,23,N,0,3/1/2009,6.365,2/1/2009,360,80000,6686472,1/12/2007,525.55,6.875,360,79932.78,,2/1/2007,525.55,N,0,0,6686472,6,6.875,,359,79932.78,AVELO,N,53.33,0,NY,0,6686472,,0,1,12110
6686689,CURRENT,1.5,100000,1,130000,ARM,3/1/2007,479,Y,6686689,ST. LOUIS,49.22,N,2,3/1/2007,Y,659,3/1/2009,24,6686689,2/1/2009,,GROUP1,6ML,2PER,80,3900,N,0,6686689,,7,1,0,N,6.15,16.175,2/1/2037,,0,N,,9.175,6686689,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6686689,PURCHASE,23,N,0,3/1/2009,8.665,2/1/2009,480,100000,6686689,1/12/2007,784.86,9.175,360,99979.72,,2/1/2007,784.86,Y,24,125000,6686689,6,9.175,,359,99979.72,AVELO,Y,100,0,MO,25000,6686689,,0,1,63135
6687773,CURRENT,1.5,234400,1,293000,ARM,3/1/2007,359,N,6687773,RED BANK,32.18,Y,2,3/1/2007,N,545,3/1/2009,24,6687773,2/1/2009,,GROUP1,6ML,NA,80,9696.92,N,0,6687773,,7,1,0,N,6.25,15.4,2/1/2037,,0,N,,8.4,6687773,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6687773,CASHOUT REFI,23,N,0,3/1/2009,7.89,2/1/2009,360,234400,6687773,1/10/2007,1785.75,8.4,360,234255.05,,2/1/2007,1785.75,N,0,0,6687773,6,8.4,,359,234255.05,AVELO,N,80,0,NJ,0,6687773,,0,1,7701
6687677,CURRENT,1.5,218500,1,240000,ARM,3/1/2007,479,Y,6687677,NEW HAVEN,43.5,Y,2,3/1/2007,N,599,3/1/2009,24,6687677,2/1/2009,,GROUP1,6ML,HE6MO80PCT,91.04,6541,N,0,6687677,,7,1,0,N,6.05,15.99,2/1/2037,,0,N,,8.99,6687677,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6687677,CASHOUT REFI,23,N,0,3/1/2009,8.48,2/1/2009,480,218500,6687677,1/9/2007,1683.75,8.99,360,218453.18,,2/1/2007,1683.75,Y,24,0,6687677,6,8.99,,359,218453.18,AVELO,N,91.04,0,CT,0,6687677,,0,1,6515
6688185,CURRENT,1.5,340000,1,503000,ARM,3/1/2007,479,Y,6688185,LOS ANGELES,47.84,Y,2,3/1/2007,N,608,3/1/2009,24,6688185,2/1/2009,,GROUP2,6ML,NA,80,15523.37,N,0,6688185,,7,1,0,N,6.25,15.775,2/1/2037,,0,N,,8.775,6688185,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6688185,PURCHASE,23,N,0,3/1/2009,8.265,2/1/2009,480,340000,6688185,1/4/2007,2563.89,8.775,360,339922.36,,2/1/2007,2563.89,N,0,425000,6688185,6,8.775,,359,339922.36,AVELO,Y,100,0,CA,85000,6688185,,0,1,90043
